insee	libelle1	libelle2	voie_num	voie_type	voie_nom	local	voie	CPBIBLIO	CEDEXB	BP	ville	DEPT	REGION	population_legale	
76103	BIBLIOTHEQUE LE CHARTIL	FERME DU PLAN		RUE	ARMAND REQUIER		RUE ARMAND REQUIER	76240			Bonsecours	76	23	6905	
76114	BIBLIOTHEQUE MUNICIPALE	ARMAND SALACROU		SQUARE	DU GENERAL LECLERC		SQUARE DU GENERAL LECLERC	76210		BP 70045	Bolbec	76	23	11928	
76133	BIBLIOTHEQUE INTERCOMMUNALE	ANATOLE LOTH		ROUTE DE DIEPPE		MAIRIE	ROUTE DE DIEPPE	76740			Le Bourg-Dun	76	23	473	
76142	BIBLIOTHEQUE					MAIRIE		76220			Brémontier-Merval	76	23	580	
76157	MEDIATHEQUE MUNICIPALE				PARC GEORGES PIERRE	ESPACE CULTUREL FRANCOIS-MITTERRAND	PARC GEORGES PIERRE	76380			Canteleu	76	23	15266	
76159	"BIBLIOTHEQUE MUNICIPALE ""Les Semailles"""			ROUTE	DE BARVILLE		ROUTE DE BARVILLE	76450			Cany-Barville	76	23	3183	
76164	BIBLIOTHEQUE MUNICIPALE			PLACE	D'ARMES		PLACE D'ARMES	76490			Caudebec-en-Caux	76	23	2347	
76165	MEDIATHEQUE MUNICIPALE	BORIS VIAN		RUE	JULES VERNE	BP 18	RUE JULES VERNE	76320		BP 18	Caudebec-lès-Elbeuf	76	23	9720	
76178	BIBLIOTHEQUE MUNICIPALE	GEORGE SAND			RUE DE L'EGLISE	MAIRIE	RUE DE L'EGLISE	76410			Cléon	76	23	5730	
76183	BIBLIOTHEQUE MUNICIPALE			RUE	DE LA SUCRERIE		RUE DE LA SUCRERIE	76400			Colleville	76	23	725	
76192	BIBLIOTHEQUE MUNICIPALE	DU DOCTEUR CECILE DUBOST-PISSARD			Place du général de Gaulle	MANOIR DE BRIANCON	Place du général de Gaulle	76910			Criel-sur-Mer	76	23	2783	
76200	BIBLIOTHEQUE			RUE	DE CRESCETOT	MAIRIE	RUE DE CRESCETOT	76680			Critot	76	23	534	
76216	MEDIATHEQUE MUNICIPALE	ANNE FRANK	2	PLACE	FRANCOIS MITTERAND		2 PLACE FRANCOIS MITTERAND	76250		BP 63	Déville-lès-Rouen	76	23	10344	
76217	RESEAU DES BIBLIOTHEQUES	LUDOTHEQUES	1	QUAI	BERIGNY	MEDIATHEQUE JEAN RENOIR	1 QUAI BERIGNY	76374	CEDEX		Dieppe	76	23	34644	
76219	BIBLIOTHEQUE MUNICIPALE					MAIRIE		76560			Doudeville	76	23	2635	
76231	MEDIATHEQUE MUNICIPALE		1	RUE	JACQUES PREVERT		1 RUE JACQUES PREVERT	76500			ELBEUF SUR SEINE	76	23	17409	
76238	BIBLIOTHEQUE MUNICIPALE	MAURICE LEBLANC		RUE	JOSEPH BOULARD		RUE JOSEPH BOULARD	76133			Epouville	76	23	2864	
76245	BIBLIOTHEQUE	"""LES AMIS DU LIVRE"""		RUE	DES BLEUETS	ECOLE DENIS DIDEROT	RUE DES BLEUETS	76710			Eslettes	76	23	1541	
76254	BIBLIOTHEQUE MUNICIPALE			PLACE	MAURICE GUILLARD		PLACE MAURICE GUILLARD	76790			Etretat	76	23	1538	
76259	BIBLIOTHEQUE MUNICIPALE		5	RUE	THEAGENE BOUFART		5 RUE THEAGENE BOUFART	76400			Fécamp	76	23	19842	
76271	BIBLIOTHEQUE MUNICIPALE		665	RUE	DELAMARE DEBOUTEVILLE		665 RUE DELAMARE DEBOUTEVILLE	76690			Fontaine-le-Bourg	76	23	1454	
76276	BIBLIOTHEQUE MUNICIPALE			PLACE	BREVIERE	HOTEL DE VILLE	PLACE BREVIERE	76440			Forges-les-Eaux	76	23	3769	
76295	BIBLIOTHEQUE MUNICIPALE					MAIRIE		76870			Gaillefontaine	76	23	1408	
76296	BIBLIOTHEQUE MUNICIPALE	LOUIS ARAGON		RUE	LOUIS ARAGON	BP 431	RUE LOUIS ARAGON	76700			Gainneville	76	23	2654	
76305	MEDIATHEQUE MUNICIPALE	MAIRIE		RUE	PIERRE GLENISSON		RUE PIERRE GLENISSON	76700		BP 95	Gonfreville-l'Orcher	76	23	9179	
76312	BIBLIOTHEQUE MUNICIPALE		50	RUE	CROQUET DU BOSC		50 RUE CROQUET DU BOSC	76220			Gournay-en-Bray	76	23	6368	
76319	BIBLIOTHEQUE MUNICIPALE	BORIS VIAN	5	RUE	GEORGES CLEMENCEAU		5 RUE GEORGES CLEMENCEAU	76530			Grand-Couronne	76	23	9662	
76321	BIBLIOTHEQUE MUNICIPALE	NARCISSE DUPRE		RUE	DE SAINT-VAAST		RUE DE SAINT-VAAST	76950			Les Grandes-Ventes	76	23	1844	
76322	MEDIATHEQUE	FRANCOIS MITTERRAND		ESPLANADE	TONY LARUE		ESPLANADE TONY LARUE	76120			LE GRAND QUEVILLY	76	23	26084	
76331	BIBLIOTHEQUE MUNICIPALE		40	RUE	DE LA REPUBLIQUE		40 RUE DE LA REPUBLIQUE	76690			Grugny	76	23	928	
76341	BIBLIOTHEQUE MUNICIPALE	ELSA TRIOLET	3	RUE	JEHAN DE GROUCHY		3 RUE JEHAN DE GROUCHY	76700			Harfleur	76	23	8182	
76349	BIBLIOTHEQUE MUNICIPALE			RUE	DES FONTAINES	PETIT-APPEVILLE	RUE DES FONTAINES	76550			Hautot-sur-Mer	76	23	2054	
76351	BIBLIOTHEQUE MUNICIPALE	ARMAND SALACROU	17	RUE	JULES LECESNE		17 RUE JULES LECESNE	76600			Le Havre	76	23	181332	
76354	BIBLIOTHEQUE MUNICIPALE			RUE	DU STADE	MAIRIE	RUE DU STADE	76840			Hénouville	76	23	1281	
76374	BIBLIOTHEQUE MUNICIPALE					MAIRIE		76117			Incheville	76	23	1397	
76378	"BIBLIOTHEQUE MUNICIPALE ""ATOUT LIRE"""				LE CLOS DU CHOUQUET		LE CLOS DU CHOUQUET	76480			Jumièges	76	23	1739	
76384	BIBLIOTHEQUE MUNICIPALE			PLACE	PIERRE DE COUBERTIN	CENTRE CULTUREL JULIOBONA	PLACE PIERRE DE COUBERTIN	76170			Lillebonne	76	23	9543	
76391	BIBLIOTHEQUE MUNICIPALE		76	RUE	DES FUSILLES		76 RUE DES FUSILLES	76500			La Londe	76	23	2297	
76400	BIBLIOTHEQUE MUNICIPALE	PAUL COLLEN	47	RUE	DU GENERAL DE GAULLE		47 RUE DU GENERAL DE GAULLE	76810			Luneray	76	23	2172	
76402	BIBLIOTHEQUE MUNICIPALE			RUE	LOUIS LESOUEF	CENTRE SOCIO-CULTUREL BORIS VIAN	RUE LOUIS LESOUEF	76770			Malaunay	76	23	5955	
76410	BIBLIOTHEQUES MUNICIPALES	COLETTE VIVIER		PLACE	JEAN JAURES	BP1095	PLACE JEAN JAURES	76153	CEDEX		Maromme	76	23	11666	
76447	Bibliothèque municipale Condorcet		50	rue	Léon Gambetta		50 rue Léon Gambetta	76290			Montivilliers	76	23	16553	
76457	BIBLIOTHEQUE MUNICIPALE				LOUIS MOQUEN	MAIRIE	LOUIS MOQUEN	76530			Moulineaux	76	23	907	
76461	BIBLIOTHEQUE INTERCOMMUNALE	DU MONT-ARNOULT						76680			Neufbosc	76	23	349	
76462	MEDIATHEQUE MUNICIPALE	JACQUES PREVERT		BOULEVARD	ALBERT CHARVET		BOULEVARD ALBERT CHARVET	76270			Neufchâtel-en-Bray	76	23	5108	
76464	BIBLIOTHEQUE MUNICIPALE	BP 89	RUE	DES	ANDELYS		RUE DES ANDELYS	76520			La Neuville-Chant-d'Oisel	76	23	1983	
76474	BILIOTHEQUE MUNICIPALE	Mathilde-de-Rouvres	1	RUE	VICTOR HUGO		1 RUE VICTOR HUGO	76960			Notre-Dame-de-Bondeville	76	23	7230	
76476	MEDIATHEQUE FRANCOIS DEVEAUD		3	RUE	RENE COTY		3 RUE RENE COTY	76330			Notre-Dame-de-Gravenchon	76	23	8447	
76482	BIBLIOTHEQUE MUNICIPALE	JEHAN ARAMBEL		AVENUE	DE LA HETRAIE		AVENUE DE LA HETRAIE	76550			Offranville	76	23	3585	
76484	BIBLIOTHEQUE MUNICIPALE	GALILEE	1	PLACE	DU CHATEAU D'EAU		1 PLACE DU CHATEAU D'EAU	76350			Oissel	76	23	11651	
76490	BIBLIOTHEQUE MUNICIPALE		13	RUE	DE LA POSTE		13 RUE DE LA POSTE	76450			Ourville-en-Caux	76	23	1139	
76497	MEDIATHEQUE MUNICIPALE	LOUIS ARAGON		AVENUE	FRANCOIS MITTERRAND		AVENUE FRANCOIS MITTERRAND	76650			Petit-Couronne	76	23	9203	
76498	BIBLIOTHEQUE MUNICIPALE	FRANCOIS TRUFFAUT		RUE	JOSEPH LEBAS	BP 134	RUE JOSEPH LEBAS	76143		BP 134	Petit-Quevilly	76	23	22188	
76507	BIBLIOTHEQUE MUNICIPALE		4			MAIRIE	4	76260			Ponts-et-Marais	76	23	850	
76514	BIBLIOTHEQUE MUNICIPALE					MAIRIE		76520			Quévreville-la-Poterie	76	23	937	
76540	Rouen Nouvelles Bibliothèques	Services Centraux	42	RUE	Henri II Plantagenêt	Pôle Culturel Grammont	42 RUE Henri II Plantagenêt	76100			ROUEN	76	23	111805	
76541	BIBLIOTHEQUE MUNICIPALE			PLACE	DE LA LIBERTE		PLACE DE LA LIBERTE	76480			Roumare	76	23	1379	
76548	BIBLIOTHEQUE	DE L'ABREUVOIR	6		GRAND'RUE		6   GRAND'RUE	76116			Ry	76	23	771	
76561	BIBLIOTHEQUE MUNICIPALE	L'ODYSSEE	11	Espace des Foudriots	DES FOUDRIOTS		11 Espace des Foudriots DES FOUDRIOTS	76410			Saint-Aubin-lès-Elbeuf	76	23	8218	
76566	BIBLIOTHEQUE MUNICIPALE		614	RUE	ANDRE MARIE		614 RUE ANDRE MARIE	76570			Sainte-Austreberthe	76	23	593	
76575	BIBLIOTHEQUE ELSA TRIOLET	BP 93		PLACE	JEAN-PREVOST		PLACE JEAN-PREVOST	76803	CEDEX		Saint-Etienne-Du-Rouvray	76	23	28540	
76599	MEDIATHEQUE MUNICIPALE	JEAN-RENE ROUZE	2	RUE	SAINT MARGUERITE		2 RUE SAINT MARGUERITE	76160			Saint-Léger-du-Bourg-Denis	76	23	3380	
76616	FOYER DE SAINT MARTIN					MAISON DES ASSOCIATIONS		76290			Saint-Martin-du-Manoir	76	23	1547	
76617	BIBLIIOTHEQUE MUNICIPALE			ROUTE	DE LA VALLEE		ROUTE DE LA VALLEE	76160			Saint-Martin-du-Vivier	76	23	1819	
76624	BIBLIOTHEQUE INTERCOMMUNALE	DES MONTS ET VALLEES	4	PLACE	DE LA LIBERATION		4 PLACE DE LA LIBERATION	76510			Saint-Nicolas-d'Aliermont	76	23	12416	
76631	BIBLIOTHEQUE MUNICIPALE					SALLE POLYVALENTE		76480			Saint-Paër	76	23	1211	
76636	BIBLIOTHEQUE MUNICIPALE	GUSTAVE FLAUBERT		ROUTE	DE ROUEN		ROUTE DE ROUEN	76480			Saint-Pierre-de-Varengeville	76	23	2289	
76640	BIBLIOTHEQUE MUNICIPALE		404	RUE	AUX SAULNIERS		404 RUE AUX SAULNIERS	76320			Saint-Pierre-lès-Elbeuf	76	23	8475	
76648	BIBLIOTHEQUE MUNICIPALE	SIMONE ET JACQUES VALLES				ESPACE LE VIVIER		76680			Saint-Saëns	76	23	2536	
76655	MEDIATHEQUE MUNICIPALE			RUE	D'ETENNEMARE		RUE D'ETENNEMARE	76460			Saint-Valery-en-Caux	76	23	4661	
76658	BIBLIOTHEQUE MUNICIPALE				CLUB DES JEUNES		CLUB DES JEUNES	76430			Saint-Vincent-Cramesnil	76	23	608	
76681	BIBLIOTHEQUE MUNICIPALE		29	rue	des frères Canton	B.P. 19	29 rue des frères Canton	76301	CEDEX	BP 19	Sotteville-lès-Rouen	76	23	30670	
76697	BIBLIOTHEQUE MUNICIPALE					MAIRIE		76590			Torcy-le-Grand	76	23	732	
76705	MEDIATHEQUE MUNICIPALE	PIERRE PERRET		PLACE	DE LA COMMUNE DE PARIS		PLACE DE LA COMMUNE DE PARIS	76410			Tourville-la-Rivière	76	23	2359	
76709	BIbliothèque intercommunale	Centre Gérard Philipe		rue	Pasteur		rue Pasteur	76580			Le Trait	76	23	495230	
76711	BIBLIOTHEQUE MUNICIPALE			RUE	DE L'ANGUAINERIE	ANCIENNE MAIRIE	RUE DE L'ANGUAINERIE	76470			Le Tréport	76	23	5674	
76728	BIBLIOTHEQUE MUNICIPALE			PLACE	BEREGOVOY		PLACE BEREGOVOY	76150			La Vaupalière	76	23	1001	
76748	BIBLIOTHEQUE MUNICIPALE		15		GRANDE RUE	CENTRE CULTUREL ANDRE MALRAUX	15   GRANDE RUE	76450			Vittefleur	76	23	643	
76757	BIBLIOTHEQUE MUNICIPALE	ASSOCIATION YVECRIQUE LOISIRS	66	RUE	DES ECOLES	MAIRIE	66 RUE DES ECOLES	76560			YVECRIQUE	76	23	656	
76758	MEDIATHEQUE INTERCOMMUNALE	GUY DE MAUPASSANT	9	RUE	PIERRE DE COUBERTIN	BP 115	9 RUE PIERRE DE COUBERTIN	76193	CEDEX	BP 115	Yvetot	76	23	22256	
77001	BIBLIOTHEQUE MUNICIPALE DE ACHERES-LA-FORET		54	rue	du Closeau		54 rue du Closeau	77760			Achères-la-Forêt	77	11	1264	
77003	BIBLIOTHEQUE MUNICIPALE D'AMPONVILLE		15	RUE	GRANDE		15 RUE GRANDE	77760			Amponville	77	11	383	
77005	Bibliothèque Municipale		35	rue	Rigaudin		35 rue Rigaudin	77410			Annet-sur-Marne	77	11	3310	
77014	BIBLIOTHEQUE MUNICIPALE		16	RUE	JACQUES DURAND		16 RUE JACQUES DURAND	77210			Avon	77	11	14455	
77030	BIBLIOTHEQUE	MAIRIE				Place de l'église		77510			Bellot	77	11	810	
77037	BIBLIOTHEQUE MUNICIPALE		11	AVENUE	GALLIENI		11 AVENUE GALLIENI	77590			Bois-le-Roi	77	11	5684	
77044	Bibliothèque municipale de Bombon					Ecole primaire		77720			Bombon	77	11	1016	
77053	MEDIATHEQUE MUNICIPALE	L'ILE AUX TRESORS		PLACE	DES DEPORTES		PLACE DES DEPORTES	77170			Brie-Comte-Robert	77	11	16192	
77058	MEDIATHEQUE DE L'EUROPE		6	AVENUE	DU GÉNÉRAL DE GAULLE		6 AVENUE DU GÉNÉRAL DE GAULLE	77600			Bussy-Saint-Georges	77	11	21402	
77060	médiathèque de Buthiers		11	rue	des Roches		11 rue des Roches	77760			Buthiers	77	11	769	
77067	MEDIATHEQUE MUNICIPALE	GEORGE SAND	1	RUE	DU CHATELET		1 RUE DU CHATELET	77240			Cesson	77	11	8193	
77072	Mairie		5	RUE	BEAUREGARD		5 RUE BEAUREGARD	77171			Chalautre-la-Grande	77	11	699	
77075	Bibliothèque Gérard Monbilliard	Place du Colombier						77144			Chalifert	77	11	1179	
77076	BIBLIOTHEQUE MUNICIPALE					PLACE DE L'EGLISE		77650			Chalmaison	77	11	762	
77079	BIBLIOTHEQUE MUNICIPALE	ccav	0	impasse	camus	MAIRIE 77430 champagne sur seine	0 impasse camus	77430			Champagne-sur-Seine	77	11	6588	
77086	LA CHAPELLE GAUTHIER			PLACE	DU GENERAL DE GAULLE	MAIRIE	PLACE DU GENERAL DE GAULLE	77720			La Chapelle-Gauthier	77	11	1426	
77088	Bibliothèque municipale de La Chapelle La Reine		17	rue	du Docteur Battesti	Cour de la Mairie	17 rue du Docteur Battesti	77760			La Chapelle-la-Reine	77	11	2679	
77090	Bibliothèque municipale		1	Rue	Creuse		1 Rue Creuse	77160			La Chapelle-Saint-Sulpice	77	11	200	
77091	BIBLIOTHEQUE ASSOCIATIVE			Rue	du Limodin	Mairie	Rue du Limodin	77610			Les Chapelles-Bourbon	77	11	401	
77100	MEDIATHEQUE DU CHATEAU DES DAMES					RUE DU 19 MARS 1962		77820			Le Châtelet-en-Brie	77	11	4480	
77101	BIBLIOTHEQUE MUNICIPALE		11	RUE	GRANDE		11 RUE GRANDE	77126			Châtenay-sur-Seine	77	11	915	
77108	COMMUNAUTÉ D'AGGLOMÉRATION MARNE ET CHANTEREINE	RÉSEAU DE LECTURE PUBLIQUE	39	AVENUE	FRANCOIS MITTERRAND		39 AVENUE FRANCOIS MITTERRAND	77500			Chelles	77	11	75644	
77109	BIBLIOTHEQUE MUNICIPALE	07 RUE DIMERESSE						77160			Chenoise	77	11	1277	
77111	RESEAU DES MEDIATHEQUES	DU SAN DU VAL D'EUROPE				CHATEAU DE CHESSY - BP 40 - CHESSY		77701	CEDEX 4	BP 40	Marne la Vallée	77	11	25023	
77118	MEDIATHEQUE DE L'ORANGERIE	DE L'ORANGERIE	4	ALLEE	ANDRE BENOIST		4 ALLEE ANDRE BENOIST	77410	CEDEX 4	BP 103	Claye-Souilly	77	11	11461	
77121	BIBLIOTHEQUE MUNICIPALE	LA COUREE	20	RUE	DE MELUN		20 RUE DE MELUN	77090			Collégien	77	11	3166	
77122	MEDIATHEQUE MUNICIPALE	LA COUPOLE		RUE	JEAN-FRANCOIS MILLET	BP109	RUE JEAN-FRANCOIS MILLET	77385	CEDEX	BP 109	Combs-la-Ville	77	11	21586	
77125	Bibliothèque municipale de Condé Sainte Libiaire					rue de Montry		77450			Condé-Sainte-Libiaire	77	11	1437	
77130	bibliothèque de Coulommes		2	Place de l'Église		Mairie	2 Place de l'Église	77580			Coulommes	77	11	411	
77131	Bibliothèque Municipale de Coulommiers			Av.	Georges Pompidou		Av. Georges Pompidou	77120			Coulommiers	77	11	14105	
77138	courtobiblio		1 bib	rue du vieux chateau			1 bib rue du vieux chateau	77390			Courtomer	77	11	553	
77142	BIBLIOTHEQUE CULTURE ET LOISIRS		1	rue	General Leclerc		1 rue General Leclerc	77580			Crécy-la-Chapelle	77	11	4148	
77143	BIBLIOTHEQUE MUNICIPALE		21	RUE	ANTONIO VIVALDI	ESPACE SIGNORET - MONTAND	21 RUE ANTONIO VIVALDI	77124			Crégy-lès-Meaux	77	11	4270	
77145	BIBLIOTHEQUE MUNICIPALE DE CRISENOY		3		GRANDE RUE		3   GRANDE RUE	77390			Crisenoy	77	11	643	
77148	ASSOCIATION ABC-BIBLIOTHEQUE JULES GAILLY	SALLE DE LA VIGNE-AVE DE MONTIGNY	0	RUE	DU GAL DE GAULLE	ADRESSE POSTALE : MAIRIE	0 RUE DU GAL DE GAULLE	77840			Crouy-sur-Ourcq	77	11	1749	
77152	MEDIATHEQUE MUNICIPALE			PLACE	DU 8 MAI 1945	CENTRE DE SERVICES ALBERT SCHWEITZER	PLACE DU 8 MAI 1945	77190			Dammarie-les-Lys	77	11	20265	
77153	BIBLIOTHEQUE MUNICIPALE	GEORGE SAND		PLACE	DES PRIEURS		PLACE DES PRIEURS	77230			Dammartin-en-Goële	77	11	8083	
77154	AU PLAISIR DE LIRE							77163			Dammartin-sur-Tigeaux	77	11	875	
77155	BIBLIOTHEQUE MUNICIPALE		7	RUE	DE LA REPUBLIQUE		7 RUE DE LA REPUBLIQUE	77400			Dampmart	77	11	3133	
77159	"BILBLIOTHEQUE MUNICIPALE ""AIME CESAIRE"""	BUTTE SAINT-PIERRE				SENTE AIME CESAIRE		77520			Donnemarie-Dontilly	77	11	2808	
77162	Bibliothèque de Doue			rue	du général d'harville		rue du général d'harville	77510			Doue	77	11	1024	
77166	bibliothèque		11	rue Georges Villette		salle Louis Duran	11 rue Georges Villette	77250			Ecuelles	77	11	2639	
77168	BIBLIOTHEQUE MUNICIPALE	AU FIL DES PAGES	9			Rue des Fossés	9	77620			Égreville	77	11	2182	
77170	BIBLIOTHEQUE MUNICIPALE D'EPISY		26	GRANDE	RUE		26 GRANDE RUE	77250			Episy	77	11	516	
77175	Bibliothèque Municipale		7	Allée du Château			7 Allée du Château	77166			Evry-Grégy-sur-Yerre	77	11	2295	
77177	"Bibliothèque ""Au grés des loisirs"""		56		Rue Louis-Victor Dortée		56   Rue Louis-Victor Dortée	77220			Favières	77	11	1120	
77179	bibliothèque municipale de Féricy		5	rue	d'Auxy		5 rue d'Auxy	77133			Féricy	77	11	648	
77180	Bibliothèque de Férolles-Attilly		45	rue	Grande Rue		45 rue Grande Rue	77150			Férolles-Attilly	77	11	1144	
77181	BIBLIOTHEQUE MUNICIPALE			Place	Auguste Trézy		Place Auguste Trézy	77164			Ferrières-en-Brie	77	11	2164	
77182	BIBLIOTHEQUE MUNICIPALE		2	Rue	Ernest Delbet	BP 53	2 Rue Ernest Delbet	77320		BP 53	La Ferté-Gaucher	77	11	4210	
77183	BIBLIOTHEQUE MUNICIPALE		24	RUE	DU PORT AUX MEULES		24 RUE DU PORT AUX MEULES	77260			La Ferté-sous-Jouarre	77	11	9157	
77186	BIBLIOTHEQUE MUNICIPALE		34	Rue	de l'Arbre Sec	15 rue Royale	34 Rue de l'Arbre Sec	77300			Fontainebleau	77	11	15945	
77192	BOUQUIN 'S' STOP					Place du 19 mars 1962		77610			Fontenay-Trésigny	77	11	5111	
77208	Bibliothèque de Gouaix		16	Rue de l'église			16 Rue de l'église	77114			Gouaix	77	11	1500	
77210	BIBLIOTHEQUE MUNICIPALE	DU VILLAGE	21 BIS	RUE	GRANDE	BP N°1	21 BIS RUE GRANDE	77130		BP 1	La Grande-Paroisse	77	11	2615	
77214	Bibliothèque municipale et scolaire de Gressy		12	avenue	du Château		12 avenue du Château	77410			Gressy	77	11	923	
77215	Bibliothèque municipale de Gretz-Armainvilliers		17	rue	du docteur Hutinel		17 rue du docteur Hutinel	77220			Gretz-Armainvilliers	77	11	7935	
77217	Bibliothèque MILLE PAGES		6	place de la Mairie			6 place de la Mairie	77166			Grisy-Suisnes	77	11	2360	
77219	BIBLIOTHEQUE DE GUERARD	PLACE DE LA MAIRIE						77580			Guérard	77	11	2240	
77226	Médiathèque Jeanne Rollince		6	rue	de l'église		6 rue de l'église	77850			Héricy	77	11	2662	
77232	Bibliothèque municipale d'Isles les Villenoy		58	rue	de Meaux		58 rue de Meaux	77450			Isles-lès-Villenoy	77	11	890	
77238	BIBLIOTHEQUE MUNICIPALE			PLACE	TINCHANT		PLACE TINCHANT	77640			Jouarre	77	11	4211	
77239	Bibliothèque municipale de Jouy le Châtel			Rue des Lombards			Rue des Lombards	77970			Jouy-le-Châtel	77	11	1435	
77241	Médiathèque de Juilly		7	rue	de Saint Mard		7 rue de Saint Mard	77230	France		Juilly	77	11	2309	
77242	BIBLIOTHEQUE MUNICIPALE DE JUTIGNY		13, RUE	DE L'EGLISE			13, RUE DE L'EGLISE	77650			Jutigny	77	11	582	
77243	MEDIATHEQUE MUNICIPALE	GERARD BILLY	10	ALLEE	VIEILLE ET GENTIL		10 ALLEE VIEILLE ET GENTIL	77400			Lagny-sur-Marne	77	11	20503	
77244	Médiathèque de Larchant		17	rue	Chouard		17 rue Chouard	77760			Larchant	77	11	733	
77249	BIBLIOTHEQUE MUNICIPALE		6	RUE	DE VILLARCEAU		6 RUE DE VILLARCEAU	77150			Lésigny	77	11	7652	
77251	BIBLIOTHEQUE MUNICIPALE		48	RUE	DE PARIS	"BATIMENT A - ""LA COURSIVE"""	48 RUE DE PARIS	77127			Lieusaint	77	11	10341	
77261	BIBLIOTHEQUE DE LORREZ LE BOCAGE		3	RUE	EMILE BRU		3 RUE EMILE BRU	77710			Lorrez-le-Bocage-Préaux	77	11	1266	
77269	BIBLIOTHEQUE MUNICIPALE	MARC ECOUTIN	3	RUE	A. SOMMIER		3 RUE A. SOMMIER	77950			Maincy	77	11	1781	
77277	bibliothèque associative de Marles en Brie					16 rue Caron		77610			Marles-en-Brie	77	11	1446	
77283	BIBLIOTHEQUE DE MAY EN MULTIEN			PLACE DE LA MAIRIE			PLACE DE LA MAIRIE	77145			May-en-Multien	77	11	859	
77284	MEDIATHEQUE MUNICIPALE Luxembourg	LUXEMBOURG	2	RUE	CORNILLON		2 RUE CORNILLON	77103		BP 213	Meaux	77	11	50420	
77285	MEDIATHEQUE MUNICIPALE	LA MERIDIENNE	800	AVENUE	DE L'EUROPE		800 AVENUE DE L'EUROPE	77350			Le Mée-sur-Seine	77	11	21053	
77288	MEDIATHEQUE ASTROLABE	VILLE DE MELUN	25	RUE	DU CHATEAU		25 RUE DU CHATEAU	77008			Melun	77	11	40011	
77291	Médiathèque municipale		2	rue	du Chapeau		2 rue du Chapeau	77990			Le Mesnil-Amelot	77	11	884	
77294	MEDIATHEQUE MUNICIPALE	GEORGES BRASSENS	16	AVENUE	JEAN JAURES		16 AVENUE JEAN JAURES	77291	CEDEX	BP 31	Mitry-Mory	77	11	18663	
77296	MEDIATHEQUE MUNICIPALE			PLACE	DU 14 JUILLET 1789		PLACE DU 14 JUILLET 1789	77550	CEDEX	BP 72	Moissy-Cramayel	77	11	17338	
77305	Médiathèques municipales de Montereau-fault-Yonne	ELSA TRIOLET	3	rue	André Thomas		3 rue André Thomas	77130			Montereau-Fault-Yonne	77	11	16514	
77307	"Bibliothèque Municipale ""lire à Montévrain"""		27	Boulevard	Général de Gaulle		27 Boulevard Général de Gaulle	77144			Montévrain	77	11	7631	
77310	BIBLIOTHEQUE MUNICIPALE		1	ROUTE	DE BRAY		1 ROUTE DE BRAY	77480			Montigny-le-Guesdier	77	11	301	
77311	Bibliothèque Municipale		Place	Trudaine			Place Trudaine	77520			Montigny-Lencoup	77	11	1278	
77312	BIBLIOTHEQUE MUNICIPALE					HOTEL DE VILLE		77690			Montigny-sur-Loing	77	11	2847	
77315	MEDIATHEQUE		2	RUE	ARISTIDE BRIAND		2 RUE ARISTIDE BRIAND	77450			Montry	77	11	3245	
77316	BIBLIOTHEQUE MUNICIPALE		6	PLACE	SAMOIS		6 PLACE SAMOIS	77250			Moret-sur-Loing	77	11	4572	
77326	BIBLIOTHEQUE MUNICIPALE	MARGUERITE YOURCENAR	1	RUE	NEUVE		1 RUE NEUVE	77176			Nandy	77	11	5931	
77327	MEDIATHEQUE MUNICIPALE			COUR	EMILE ZOLA		COUR EMILE ZOLA	77370			Nangis	77	11	7761	
77330	BIBLIOTHEQUE MUNICIPALE		5	RUE	BENJAMIN BRUNET		5 RUE BENJAMIN BRUNET	77100			Nanteuil-lès-Meaux	77	11	5418	
77333	BIBLIOTHEQUE MUNICIPALE		2	RUE	GASTON DARLEY		2 RUE GASTON DARLEY	77140			Nemours	77	11	12774	
77335	BIBLIOTHEQUE MUNICIPALE DE CHAUCONIN NEUFMONTIERS			RUE	CHARLES PEGUY		RUE CHARLES PEGUY	77124			Chauconin-Neufmontiers	77	11	2664	
77340	BIBLIOTHEQUE MUNICIPALE DE NONVILLE			PLACE	DE LA MAIRIE		PLACE DE LA MAIRIE	77140			Nonville	77	11	627	
77345	Médiathèque Orly sur Morin		17	rue	des Grands Prés		17 rue des Grands Prés	77750			Orly-sur-Morin	77	11	655	
77347	bibliotheque municipale					mairie		77134			Les Ormes-sur-Voulzie	77	11	856	
77349	MAISON DU LIVRE	BIBLIOTHEQUE MUNICIPALE LOUIS ARAGON	77280	OTHIS		AVENUE DU PETIT CHAALIS	77280 OTHIS	77280			Othis	77	11	6540	
77354	LA RÉCRÉ		11	Rue de la Mairie			11 Rue de la Mairie	77830			Pamfou	77	11	945	
77358	Bibliothèque municipale					Rue de l'Eglise		77124			Penchard	77	11	1053	
77359	MEDIATHEQUE			PLACE	DE LA MAIRIE		PLACE DE LA MAIRIE	77930			Perthes	77	11	2131	
77372	BIBLIOTHEQUE MUNICIPALE	ANNIE ET JEAN PHILBERT	3	ALLEE	DE LUZANCY		3 ALLEE DE LUZANCY	77400			Pomponne	77	11	3379	
77373	MEDIATHEQUES MUNICIPALES	FRANCOIS MITTERRAND	107	AVENUE	DE LA REPUBLIQUE		107 AVENUE DE LA REPUBLIQUE	77340			Pontault-Combault	77	11	35113	
